Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Term,USE_THIS,Is Term,Original Sort Order,Check Fulltext,ReviewType,Project,local_filename,culled_type,culled_term,culled_date,culled_COMMENTS,missing,Filename,Date,Additional Pages,Unnamed: 18,special
0.0,E SOBRELab,III ENCUENTROS SOBRE DINÁMICAS DE COMU--NICACIÓN ACTUALES EN EL ARTE CONTEMPO--RÁNEO.,2024,SOBRE Lab,search.ebscohost.com,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=23871733&AN=176257734&h=Sue%2FAxS5Pq7VXyKkADso%2FDoZKSdTa6QzIPJNAFN%2FRKmySGBt6ETv1ttFm3yuZvycqr9QRqFwdEyQkrYj%2Btw9Yg%3D%3D&crl=c,,433.0,12/23/24 20:52,,,,,,,,,0.0,0.0,0.0,1.0,1.0,… remiten desde sus sitios web a Wikipedia para consultar la biografía de artistas … ART+FEMINISM (9) están haciendo una importante labor para reducir la brecha de género en Wikipedia …,,,Art+Feminism,True,TRUE,433.0,,0,Art+Feminism,E_SOBRELab_III_ENCUENTROS_SOBRE_DINÁMICAS_DE_COMU--NICACIÓN_ACTUALES_EN_EL_ARTE_CONTEMPO--RÁNEO..pdf,0,0,0,,Institutional login,,,,,
2.0,G Black,Museums and the digital revolution,2020,Museums and the Challenge of Change,taylorfrancis.com,https://www.taylorfrancis.com/chapters/edit/10.4324/9781003043010-4/museums-digital-revolution-graham-black,"https://scholar.google.com/scholar?cites=3755991810590251756&as_sdt=2005&sciodt=0,5&hl=en",323.0,12/23/24 20:52,,10.4324/9781003043010-4,,,,,,,2.0,0.5,2.0,1.0,4.0,"… focused on a particular campaign, such as Art+Feminism. Since the inception of WCI, one of … Irish language Wikipedia and beyond. In the very early days of the English Wikipedia, much …",,,Art+Feminism,True,TRUE,323.0,,0,Art+Feminism,G_Black_Museums_and_the_digital_revolution.pdf,0,0,0,,Institutional login,,,,,
0.0,"K Winesmith, S Anderson",Lara Day+ David Smith,2020,The Digital Future of Museums,taylorfrancis.com,https://www.taylorfrancis.com/chapters/edit/10.4324/9780429491573-6/lara-day-david-smith-keir-winesmith-suse-anderson,,332.0,12/23/24 20:52,,10.4324/9780429491573-6,,,,,,,0.0,0.0,0.0,2.0,4.0,… David and I are planning to organise a Wikipedia editathon on women in fine arts and practitioners in Asia to align with the global Art+Feminism movement. There is a lot of work that we …,,,Art+Feminism,True,TRUE,332.0,,0,Art+Feminism,K_Winesmith__S_Anderson_Lara_Day+_David_Smith.pdf,0,0,0,,Institutional login,,,,,
15.0,"L Hays, MN Mallon",Using OER to Promote Inclusion in Higher Education Institutions.,2021,Currents in Teaching &Learning,search.ebscohost.com,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=19453043&AN=148965069&h=QC%2BejsxicCOhg6%2Fucl%2BMToNn7njxhkIxiNZuzXH7ptvah35pyRMx7zzeNfECBvp7i1UxScksqKaFM4PFIV%2BOYw%3D%3D&crl=c,"https://scholar.google.com/scholar?cites=14272080795759307037&as_sdt=2005&sciodt=0,5&hl=en",245.0,12/23/24 20:52,,,,,,,,,15.0,5.0,8.0,2.0,3.0,… One of the authors of this article has organized Wikipedia Edit-a-thons as a way to … together for an Art+Feminism edit-a-thon designed with simultaneous goals of correcting Wikipedia’s …,,,Art+Feminism,True,TRUE,245.0,,0,Art+Feminism,L_Hays__MN_Mallon_Using_OER_to_Promote_Inclusion_in_Higher_Education_Institutions..pdf,0,0,0,,Institutional login,,,,,
0.0,M Gandhi,Participatory Engagement and Methods in Digital Humanities,2024,Practices of Digital Humanities in India,taylorfrancis.com,https://www.taylorfrancis.com/chapters/edit/10.4324/9781003325239-16/participatory-engagement-methods-digital-humanities-medhavi-gandhi,,61.0,12/23/24 20:52,,10.4324/9781003325239-16,,,,,,,0.0,0.0,0.0,1.0,1.0,"… In doing so, not only did we achieve a piqued interest in Wikipedia editing and … Wikipedia-based project that has the potential to bring GLAMs and Classrooms closer: Art+Feminism …",,,Art+Feminism,True,TRUE,61.0,,0,Art+Feminism,M_Gandhi_Participatory_Engagement_and_Methods_in_Digital_Humanities.pdf,0,0,0,,Institutional login,,,,,
9.0,"M Spongberg, GL Walker, K Whipp",Female biography and the digital turn,2020,Feminist Histories and Digital …,taylorfrancis.com,https://www.taylorfrancis.com/chapters/edit/10.4324/9780429058073-4/female-biography-digital-turn-mary-spongberg-gina-luria-walker-koren-whipp,"https://scholar.google.com/scholar?cites=5839385047712532625&as_sdt=2005&sciodt=0,5&hl=en",242.0,12/23/24 20:52,,10.4324/9780429058073-4,,,,,,,9.0,2.25,3.0,3.0,4.0,"… , for its first Wikipedia-Edit-a-Thon. Under the auspices of Art+Feminism, a campaign to improve coverage of women and the arts on Wikipedia, the team assembled dozens of Wikipedia …",,,Art+Feminism,True,TRUE,242.0,,0,Art+Feminism,M_Spongberg__GL_Walker__K_Whipp_Female_biography_and_the_digital_turn.pdf,0,0,2020,,Institutional login,,,,,
0.0,M Taft,"Alternative Spaces in Chicago, Alternative Histories of Chicago",2021,,Taylor &Francis,https://www.tandfonline.com/doi/full/10.1080/00043249.2021.1872314?casa_token=72yBt6XiWSEAAAAA:EtdcRfeQ8ej8jjJCC12iyiReCLG5KnnTDmzYzEINrEHBCeD3UDGjZJT8q-8uDLrRa0-uZ90AwiX-m-o,,208.0,12/23/24 20:52,HTML,10.1080/00043249.2021.1872314,,,,,,,0.0,0.0,0.0,1.0,3.0,"… Thanks to project programming that, as writer and arts organizer Kate Sierzputowski explains in her essay, included two Art + Feminism Wikipedia edit-a-thons, during which attendees …",https://www.tandfonline.com/doi/full/10.1080/00043249.2021.1872314?casa_token=72yBt6XiWSEAAAAA:EtdcRfeQ8ej8jjJCC12iyiReCLG5KnnTDmzYzEINrEHBCeD3UDGjZJT8q-8uDLrRa0-uZ90AwiX-m-o,,Art+Feminism,True,TRUE,208.0,,0,0,"M_Taft_Alternative_Spaces_in_Chicago,_Alternative_Histories_of_Chicago.pdf",0,0,0,,Institutional login,,,,,
13.0,"MA Vetter, KS Sarraf, E Woods","Assessing the Art+ feminism Edit-a-thon for Wikipedia literacy, learning outcomes, and critical thinking",2022,Interactive Learning Environments,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/10494820.2020.1805772?casa_token=oRXnuKFBG58AAAAA:CncKrxcbSI9bAfbn-o6cu9Mvcx80ND7g6DUIyU_sTJ9YeuW-j_6gqpqG1XSo3bUr3uoOe3j2z5D8iYw,"https://scholar.google.com/scholar?cites=6318168068993367947&as_sdt=2005&sciodt=0,5&hl=en",6.0,12/23/24 20:52,,10.1080/10494820.2020.1805772,,,,,,,13.0,6.5,4.0,3.0,2.0,"… for Art + Feminism Wikipedia Edit-a-thons as feminist interventions and pedagogical events that facilitate participants’ Wikipedia … In terms of Wikipedia literacy, analysis of the qualitative …",https://www.tandfonline.com/doi/pdf/10.1080/10494820.2020.1805772?casa_token=cLhQcNuO2WAAAAAA:_d9Mbb2hVteecldRZrrOtzZxNwM1fDH5dr64IqTLpCJ8qz3LnekCFRnFLCIEA9j7aU9WOk3iP-bTj4s,,Art+Feminism,True,TRUE,6.0,,case study,Art+Feminism,"MA_Vetter__KS_Sarraf__E_Woods_Assessing_the_Art+_feminism_Edit-a-thon_for_Wikipedia_literacy,_learning_outcomes,_and_critical_thinking.pdf",0,0,0,,Institutional login,,,,,
1.0,"P De Montfort, RE Calvert",Still Invisible?,2016,British Art Studies,search.ebscohost.com,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=20585462&asa=N&AN=118419088&h=JI4sCAcx8Bz6w%2BFlyQxZttZ3Dv7BsVT0EKYiUJQ7Ea1RL6LOuCcdC9BASmAuZQuynyOBcTKCsV%2FJgx9SlhrYcQ%3D%3D&crl=c,"https://scholar.google.com/scholar?cites=1739551294287583153&as_sdt=2005&sciodt=0,5&hl=en",170.0,12/23/24 20:52,,,,,,,,,1.0,0.13,1.0,2.0,8.0,"… by Art+Feminism. Their mission is to increase coverage of women and the arts on Wikipedia, … Yale’s Art+Feminism Edit-a-thon focused on bringing attention to women artists associated …",,,Art+Feminism,True,TRUE,170.0,,0,Art+Feminism,P_De_Montfort__RE_Calvert_Still_Invisible.pdf,0,0,0,,Institutional login,,,,,
0.0,"R Nevel, L Moore",Wikipedia and Archaeology,2024,The Routledge Handbook of Archaeology and …,taylorfrancis.com,https://www.taylorfrancis.com/chapters/edit/10.4324/9781003216155-15/wikipedia-archaeology-richard-nevel-lucy-moore,,112.0,12/23/24 20:52,,10.4324/9781003216155-15,,,,,,,0.0,0.0,0.0,2.0,1.0,"… faced in using Wikipedia. This chapter provides an overview of how Wikipedia works, with a … and produce new content include 500 Women Scientists and Art + Feminism (Langrock …",,,Art+Feminism,True,TRUE,112.0,,0,0,R_Nevel__L_Moore_Wikipedia_and_Archaeology.pdf,0,0,2024,,Institutional login,,,,,
1.0,R O'Neill,Museums and Participatory Culture: Wikimedia and GLAM,2020,Museums and the Challenge of Change,taylorfrancis.com,https://www.taylorfrancis.com/chapters/edit/10.4324/9781003043010-6/museums-participatory-culture-rebecca-neill,"https://scholar.google.com/scholar?cites=3228812542804873908&as_sdt=2005&sciodt=0,5&hl=en",149.0,12/23/24 20:52,,10.4324/9781003043010-6,,,,,,,1.0,0.25,1.0,1.0,4.0,"… For some in cultural institutions, Wikipedia and its sister … These fears are in spite of the fact that Wikipedia, at the time … a particular campaign, such as Art+Feminism. Since the inception of …",,,Art+Feminism,True,TRUE,149.0,,0,Art+Feminism,R_ONeill_Museums_and_Participatory_Culture_Wikimedia_and_GLAM.pdf,0,0,0,,Institutional login,,,,,
2.0,"S LaPorte, P Ayers","Common Interests: Libraries, the Knowledge Commons, and Public Policy",2016,ISJLP,HeinOnline,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/isjlpsoc13&section=15,"https://scholar.google.com/scholar?cites=12806259139905460954&as_sdt=2005&sciodt=0,5&hl=en",214.0,12/23/24 20:52,,,,,,,,,2.0,0.25,1.0,2.0,8.0,"… s8 For example, starting in 2014 a group of Wikipedia contributors concerned about the encyclopedia's coverage of notable women in art history started the Art+Feminism edit-athon …",https://core.ac.uk/download/pdf/159602629.pdf,,Art+Feminism,True,TRUE,214.0,,0,Art+Feminism,"S_LaPorte__P_Ayers_Common_Interests_Libraries,_the_Knowledge_Commons,_and_Public_Policy.pdf",0,0,0,,Institutional login,,,,,
5.0,S Sparviero,The contribution of global media to ethical capitalism,2021,The Routledge Handbook of Digital Media and …,taylorfrancis.com,https://www.taylorfrancis.com/chapters/edit/10.4324/9780367816742-8/contribution-global-media-ethical-capitalism-sergio-sparviero,"https://scholar.google.com/scholar?cites=18018807672062229012&as_sdt=2005&sciodt=0,5&hl=en",57.0,12/23/24 21:15,,10.4324/9780367816742-8,,,,,,,5.0,1.67,5.0,1.0,3.0,"… , Wikipedia is certainly one of the most significant ongoing ethical capitalism projects. Wikipedia is an … Along with groups dedicated to art and feminism, math, academic publishing, or …",,,Art and Feminism,True,TRUE,513.0,,0,0,S_Sparviero_The_contribution_of_global_media_to_ethical_capitalism.pdf,0,0,2021,,Institutional login,,,,,
2.0,"NE Osadebe, SC Ukwoma, EO Njoku…",Wikipedia edit-a-thon in a Nigerian academic library.,2022,Library Philosophy …,search.ebscohost.com,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=15220222&AN=161168273&h=0bPqzKMrIw5NXyDc5MKs0NQWS0sclMGDJeem7H2NXOMNpZWuiORDcpyTyEbL5d2Yq8pbYxMeGttVLtmJI0Zvfg%3D%3D&crl=c,"https://scholar.google.com/scholar?cites=12305970732211060605&as_sdt=2005&sciodt=0,5&hl=en",78.0,12/23/24 20:52,,,,,,,,,2.0,1.0,1.0,4.0,2.0,"… Despite the gains of participating in Wikipedia edit-a-thon, there are challenges of time … support entries on Wikipedia. The implication of the study is that participating in Wikipedia edit-a-…",,,Art+Feminism,True,,78.0,,case study,0,NE_Osadebe__SC_Ukwoma__EO_Njoku..._Wikipedia_edit-a-thon_in_a_Nigerian_academic_library..pdf,0,0,2022,,Institutional login,,,,,
0.0,AM Kermarrec,W comme Wikipédia,2021,Hors collection,shs.cairn.info,https://shs.cairn.info/article/OJ_KERMA_2021_01_0181,,418.0,12/23/24 20:52,,,,,,,,,0.0,0.0,0.0,1.0,3.0,"… permettant de collaborer rapidement sur Internet (wiki veut dire « rapide » en hawaïen). … De nombreuses associations (dont Art + Feminism, qui organise des événements dans les …",,,Art+Feminism,True,TRUE,418.0,,0,0,AM_Kermarrec_W_comme_Wikipédia.pdf,0,0,0,,no CUNY,,,,,
34.0,C Bjork-James,New maps for an inclusive Wikipedia: decolonial scholarship and strategies to counter systemic bias,2021,New Review of Hypermedia and Multimedia,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/13614568.2020.1865463?casa_token=XrhPSZ43L4YAAAAA:e9RE0X7aapnm1AiBVLHXLcyI-LyifIp-HWUtFtuDHsGOz0lnPIBLX4EQtNneqDOd61E-8gcXPFZqTm4,"https://scholar.google.com/scholar?cites=9221780920111483526&as_sdt=2005&sciodt=0,5&hl=en",103.0,12/23/24 20:52,,10.1080/13614568.2020.1865463,,,,,,,34.0,11.33,34.0,1.0,3.0,"… Initiatives such as AfroCROWD, Women in Red, and the Art + Feminism edit-a-thons focus on “content gaps,” such as gender, racial, and national disparities in the number of …",https://www.tandfonline.com/doi/pdf/10.1080/13614568.2020.1865463?casa_token=QMfB2tbENJkAAAAA:WcNUHptIyRjzb7o7p5Msz9gMHNw_nMufVedgNg7wAxOqMJ0OJ10ZD-yYIk1OXmUNtiCCclD1T3nGKDM,,Art+Feminism,True,TRUE,103.0,,0,0,C_Bjork-James_New_maps_for_an_inclusive_Wikipedia_decolonial_scholarship_and_strategies_to_counter_systemic_bias.pdf,0,0,0,,no CUNY,,,,,
0.0,"J Pasricha, AJE Fisher",Writing Women into Wikipedia,,Participatory Research and Inquiry,torrossa.com,https://www.torrossa.com/gs/resourceProxy?an=5018768&publisher=FZ7200#page=575,,29.0,12/23/24 20:52,,,,,,,,,0.0,0.0,0.0,2.0,,… 12 We looked at stub (short pages on Wikipedia) categories on Wikipedia which needed expansion and thus made lists for ourselves. Women in Red 13 and Art+ Feminism’s 14 lists …,,,Art+Feminism,True,TRUE,29.0,,0,Art+Feminism,J_Pasricha__AJE_Fisher_Writing_Women_into_Wikipedia.pdf,0,0,0,,PAID,,,,,
0.0,"R Dwyer, L Jenemann",The Wheel of Wikipedia Collaborating at Boston University Libraries,2023,Cases on Establishing Effective …,igi-global.com,https://www.igi-global.com/chapter/the-wheel-of-wikipedia-collaborating-at-boston-university-libraries/313681,,84.0,12/23/24 20:52,,,,,,,,,0.0,0.0,0.0,2.0,1.0,"… BU Wikipedians who attended the 2018 Art+Feminism Edit-a-thon decided to plan an edit-a-thon to support a theme of the forthcoming Wikipedia annual conference, Wikimania 2018. …",,,Art+Feminism,True,TRUE,84.0,,0,0,R_Dwyer__L_Jenemann_The_Wheel_of_Wikipedia_Collaborating_at_Boston_University_Libraries.pdf,0,0,2023,,PAID,,,,,
,,3406 Bände Wikipedia,2016.0,Frankfurter Rundschau,DPA,https://drive.google.com/file/d/1m6OfV9d5zbuyBHrCmZcGgdVQ21fTfPC1/view,,,,Zeitung,,,,,,38.0,38.0,,,,,,,,,,True,,,,Several paragraphs,Print Wikipedia,,,,,,,3406 Bände Wikipedia.PDF,28-May,,,
,Clémentine Mercier,"«Algotaylorism», plus Web la vie",2020.0,Libération,,https://drive.google.com/file/d/1WI5jVNhNHYNXR_5z0tjEOjPdPc6QwetM/view,,,,Journal,,,,,,,,,,,,,,,,,True,,,,Several paragraphs,Postmodern Times,,,,,,,"Algotaylorism, plus Web la vie.PDF",10-Mar,,,
,Wolfgang Kumm,Artist Michael Mandiberg presents installation in Berlin,2016.0,European Press Agency (EPA),,,,,,Images,,,,,,,,,,,,,,,,,True,,,,One sentence,Print Wikipedia,,,,,,,Artist Michael Mandiberg presents installation in Berlin.PDF,27-May,,,
,"Tymon Smith, Andrea Nagel",BOOK BITES,2015.0,The Times (South Africa),,,,,,Newspaper,,,,,,,,,,,,,,,,,True,,,,One sentence,Print Wikipedia,,,,,,,BOOK BITES.PDF,21-Jul,,,
,Emma Whitford,Check Out One Artist's Attempt to Print Out The Entirety Of Wikipedia,2015.0,Gothamist,,,,,,Web Blog,,,,,,,,,,,,,,,,,True,,,,Several paragraphs,Print Wikipedia,,,,,,,Check Out One Artist's Attempt to Print Out The Entirety Of Wikipedia.PDF,18-Jun,,,
,Jennifer Schuessler,"Cheeseburgers, Oil and Minimum Wage: Building a Museum of Capitalism",2019.0,The New York Times - International Edition,,,,,,Newspaper,,,,,,,,,,,,,,,,,True,,,,Several paragraphs,FDIC Insured,,,,,,,"Cheeseburgers, Oil and Minimum Wage_ Building a Museum of Capitalism.PDF",25-Nov,,,
,Kate Knibbs,"Chipping away at Wikipedia's gender bias, one article at a time",2014.0,The Daily Dot,,,,,,Web Blog,,,,,,,,,,,,,,,,,True,,,,Full article,Art+Feminism,,,,,,,"Chipping away at Wikipedia's gender bias, one article at a time.PDF",10-Feb,,,
,Jennifer Schuessler,Consigned to the Museum Heap of History,2019.0,The New York Times,,,,,,Newspaper,,,,,,1.0,1.0,,,,,,,,,,True,,,,Several paragraphs,FDIC Insured,,,,,,,Consigned to the Museum Heap of History.PDF,14-Nov,,,
,irene opezzo,Così l'arte contemporanea mette in scena la crisi,2017.0,La Stampa,,,,,,Giornale,,,,,,37.0,37.0,,,,,,,,,,True,,,,Several paragraphs,FDIC Insured,,,,,,,Così l'arte contemporanea mette in scena la crisi.PDF,26-Jun,,,
,Gijsbert van Es,"""De toekomst herhaalt zich in het Evoluon""",2022.0,NRC,,,,,,Web Publication,,,,,,,,,,,,,,,,,True,,,,One sentence,Print Wikipedia,,,,,,,De toekomst herhaalt zich in het Evoluon.PDF,22-Sep,,,
,Herbert Pfortmüller,Deine Kunst ist meine Kunst Appropriation-Art - Spannungsfeld zwischen Kunst und Recht,2009.0,Neue Zürcher Zeitung,,,,,,Zeitung,,,,,,,,,,,,,,,,,True,,,,mention,After Sherrie Levine,,,,,,,Deine Kunst ist meine Kunst Appropriation-Art - Spannungsfeld zwischen Kunst und Recht.PDF,9-Oct,,,
,Alex Greenberger,Denny Gallery to Close After a Decade Becoming the Latest Downtown New York Space to Shutter,2023.0,Art in America,,,,,,Magazine,,,,,,,,,,,,,,,,,True,,,,One sentence,Print Wikipedia,,,,,,,"Denny Gallery to Close After a Decade, Becoming the Latest Downtown New York Space to Shutter.PDF",5-Oct,,,
,Axel Christoph Gampp,"Die Kopie vom Original der Kopie Die Zeitung ist das Medium der Vervielfältigung schlechthin, aber m",2016.0,Neue Zürcher Zeitung,,,,,,Zeitung,,,,,,,,,,,,,,,,,True,,,,mention,After Sherrie Levine,,,,,,,"Die Kopie vom Original der Kopie Die Zeitung ist das Medium der Vervielfältigung schlechthin, aber m.PDF",1-Jul,,,
,Mark Moorman,Dit portret uit 1936 bezorgde haar fotograaf wereldfaam maar wat had Allie Mae daaraan,2022.0,Die Volkskrant,,,,,,Web Publicatie,,,,,,,,,,,,,,,,,True,,,,Several paragraphs,After Walker Evans,,,,,,,"Dit portret uit 1936 bezorgde haar fotograaf wereldfaam, maar wat had Allie Mae daaraan_.PDF",27-Oct,,,
,M. M.,El KM invita a revisar la historia del 'net-art' con 35 artistas,2004.0,El Pais,,,,,,,,,,,,5.0,5.0,,,,,,,,,,True,,,,Mention,Shop Mandiberg,,,,,,,El KM invita a revisar la historia del 'net-art' con 35 artistas.PDF,13-Jan,,,
,,"El SabadellHerrero rinde tributo a la estética y técnica fotográfica; Titulada 'Yo quería ser fotógrafo', la exposición que se nutre con fondos de Foto",2017.0,El Comercio,,,,,,,,,,,,,,,,,,,,,,,True,,,,mention,After Sherrie Levine,,,,,,,El SabadellHerrero rinde tributo a la estética y técnica fotográfica Titulada 'Yo quería ser fotógra.PDF,28-Jan,,,
,Yue Wu,Exhibition aims to show the meaning of curating,2015.0,The Lantern: Ohio State University (Columbus),,,,,,Newspaper,,,,,,,,,,,,,,,,,True,,,,Several paragraphs,Print Wikipedia,,,,,,,Exhibition aims to show the meaning of curating.PDF,3-Nov,,,
,Steve Dinneen,GOING OUT MOVIES OUT NOW,2019.0,City A.M.,,,,,,,,,,,,,,,,,,,,,,,True,,,,One sentence,,,,,,,,GOING OUT MOVIES OUT NOW.PDF,1-Nov,,,
,Tanner Stechnij,In the Stacks: Print Wikipedia' displays knowledge as art,2016.0,The State Press: Arizona State University,,,,,,Newspaper,,,,,,1.0,1.0,,,,,,,,,,True,,,,Several paragraphs,Print Wikipedia,,,,,,,In the Stacks_ Print Wikipedia displays knowledge as art.PDF,1-Mar,,,
,Wendy Woods,Internet Update,2001.0,Newsbytes,,,,,,,,,,,,,,,,,,,,,,,True,,,,One sentence,Shop Mandiberg,,,,,,,Internet Update.PDF,31-Jan,,,
,Carl Wilkinson,Is it worth it?,2015.0,"Financial Times (London, England)",,,,,,,,,,,,10.0,10.0,,,,,,,,,,True,,,,One sentence,Print Wikipedia,,,,,,,Is it worth it_.PDF,11-Jul,,,
,,"""Kein Titel""",2016.0,Stuttgarter Zeitung Verlagsgesellschaft GmbH Alle Rechte vorbehalten,,,,,,Zeitung,,,,,,,,,,,,,,,,,True,,,,Several paragraphs,Print Wikipedia,,,,,,,Kein Titel.PDF,28-May,,,
,Tom Mustroph,"""Kreativität und Kapital Im digitalen Austausch_ Die Eintritt in ein Lebewesen -Schau im Bethanien v""",2020.0,Die Tageszeitung (TAZ),,,,,,Zeitung,,,,,,,,,,,,,,,,,True,,,,mention,View from the Window at Work,,,,,,,Kreativität und Kapital Im digitalen Austausch_ Die Eintritt in ein Lebewesen -Schau im Bethanien v.PDF,23-May,,,
,,"""Kunstprojekt macht Deutsche Wikipedia als Bibliothek begehbar""",2016.0,SDA - Basisdienst Deutsch,,,,,,Presseagentur,,,,,,,,,,,,,,,,,True,,,,Several paragraphs,Print Wikipedia,,,,,,,Kunstprojekt macht Deutsche Wikipedia als Bibliothek begehbar.PDF,30-May,,,
,,"""Kunstprojekt macht Wikipedia als Bibliothek begehbar""",2016.0,Deutsche Presse-Agentur Alle Rechte Vorbehalten,,,,,,Presseagentur,,,,,,,,,,,,,,,,,True,,,,Several paragraphs,Print Wikipedia,,,,,,,Kunstprojekt macht Wikipedia als Bibliothek begehbar.PDF,28-Jul,,,
,,"""Kunstprojekt macht Wikipedia begehbar""",2016.0,Schwarzwälder Bote,,,,,,Zeitung,,,,,,33.0,33.0,,,,,,,,,,True,,,,Several paragraphs,Print Wikipedia,,,,,,,Kunstprojekt macht Wikipedia begehbar.PDF,28-May,,,
,Fabien Paillot,Le boulot des petites mains anonymes,2015.0,Sud Ouest,,,,,,Journal,,,,,,13.0,13.0,,,,,,,,,,True,,,,Several paragraphs,Print Wikipedia,,,,,,,Le boulot des petites mains anonymes.PDF,23-Jun,,,
,ROBERTA BOSCO,Llévese una copia fotográfica autentificada Foto Colectania plantea en una muestra el debate sobre autoría y apropiación,2016.0,El Pais,,,,,,Periódico,,,,,,30.0,30.0,,,,,,,,,,True,,,,Several paragraphs,AfterSherrieLevine.com,,,,,,,Llévese una copia fotográfica autentificada Foto Colectania plantea en una muestra el debate sobre a.PDF,1-Nov,,,
,,de aaaaa ! à ZZZap ! Wikipédia s'expose,2015.0,GT10,,,,,,Publication internet,,,,,,,,,,,,,,,,,True,,,,One sentence,Print Wikipedia,,,,,,,de aaaaa ! à ZZZap ! Wikipédia s'expose.PDF,,,,
,,dpa-AFX Überblick: VERMISCHTES vom 30.05.2016 - 16.45 Uhr,2016.0,dpa-AFX Wirtschaftsnachrichten GmbH Alle Rechte Vorbehalten,,,,,,Presseagentur,,,,,,,,,,,,,,,,,True,,,,Several paragraphs,Print Wikipedia,,,,,,,dpa-AFX Überblick_ VERMISCHTES vom 30.05.2016 - 16.45 Uhr.PDF,30-May,,Print Wikipedia,
,,"Mein innerer Rembrandt Nach Joni Mitchell, Brad Pitt und Britney Spears macht nun auch der Musiker E.",2020.0,Zeitung,,,,,,Zeitung,,,,,,,,,,,,,,,,,True,,,,paragraph,,,,,,,,"Mein innerer Rembrandt Nach Joni Mitchell, Brad Pitt und Britney Spears macht nun auch der Musiker E.PDF",13-Nov,,,
,BEN HOOPER,"New York artist creating 7,600-volume 'print edition' of Wikipedia",2015.0,UPI,,,,,,Newswire,,,,,,,,,,,,,,,,,True,,,,several paragraphs,Print Wikipedia,,,,,,,"New York artist creating 7,600-volume 'print edition' of Wikipedia.PDF",18-Jun,,,
,Anthony Fiducia,New art space opens inaugural exhibit,2017.0,"Register-Star (Hudson, New York)",,,,,,Newspaper,,,,,,,,,,,,,,,,,True,,,,one sentence,View from the Window at Work,,,,,,,New art space opens inaugural exhibit.PDF,3-Jul,,,
,,Nicht zu begreifen,,M. DuMont Schauberg Alle Rechte vorbehalten,,,,,,,,,,,,,,,,,,,,,,,True,,,,one paragraph,Print Wikipedia,,,,,,,Nicht zu begreifen.PDF,,,,
,,No Headline In Original,2016.0,Frankfurter Neue Presse (Regionalausgaben),,,,,,Zeitung,,,,,,,,,,,,,,,,,True,,,,several paragraphs,Print Wikipedia,,,,,,,No Headline In Original.PDF,9-Jun,,,
,,Nuevos enfoques artísticos para la fotografía del siglo XXI La muestra 'Yo quería ser fotógrafo' de,2017.0,El Comercio,,,,,,,,,,,,,,,,,,,,,,,True,,,,one paragraph,"AfterSherrieLevine.com, AfterWalkerEvans.com",,,,,,,Nuevos enfoques artísticos para la fotografía del siglo XXI La muestra 'Yo quería ser fotógrafo' de.PDF,3-Feb,,,
,,Plagiarism or homage?: the controversy behind the works of the artist Fatima Pecci Carou,2021.0,CE Noticias Financieras English,,,,,,Newspaper,,,,,,,,,,,,,,,,,True,,,,several paragraphs,,,,,,,,Plagiarism or homage__ the controversy behind the works of the artist Fatima Pecci Carou.PDF,22-Jun,,,
,Juan Batalla,Plagio u homenaje: la polémica detrás de las obras de la artista Fátima Pecci Carou,2021.0,Infobae,,,,,,Publicación internet,,,,,,,,,,,,,,,,,True,,,,several paragraphs,,,,,,,,Plagio u homenaje__ la polémica detrás de las obras de la artista Fátima Pecci Carou.PDF,22-Jun,,,
,,"Print Edition of Wikipedia Available for £314,000",2015.0,M2 PressWIRE,,,,,,Newswire,,,,,,,,,,,,,,,,,True,,,,several paragraphs,Print Wikipedia,,,,,,,"Print Edition of Wikipedia Available for £314,000.PDF",3-Jul,,,
,,"Print edition of Wikipedia to sell for USD 500,000",2015.0,Philippines News Agency,,,,,,Web Publication,,,,,,,,,,,,,,,,,True,,,,several paragraphs,Print Wikipedia,,,,,,,"Print edition of Wikipedia to sell for USD 500,000.PDF",21-Jun,,,
,Luis López,Recrea artista Wikipedia... ¡con cientos de tomos!,2015.0,El Norte (Mexico),,,,,,periódico,,,,,,,,,,,,,,,,,True,,,,several paragraphs,Print Wikipedia,,,,,,,Recrea artista Wikipedia... ¡con cientos de tomos!.PDF,23-Jun,,,
,,SM koopt digikunst,,Krant,,,,,,Krant,,,,,,,,,,,,,,,,,True,,,,one sentence,,,,,,,,SM koopt digikunst.PDF,,,,
,,Schijnvertoningen De mediakunstenaar,2012.0,Magazine,,,,,,Magazine,,,,,,,,,,,,,,,,,True,,,,several paragraphs,After Sherrie Levine,,,,,,,Schijnvertoningen De mediakunstenaar.PDF,21-Nov,,,
